zzzsSt,vrsta,oe,tip,sifOe,naziv,naslov,posta,tel,splStran,popravljeno
5795467,Zasebni,OE KRANJ,Zobozdravnik,240000,"ZASEBNA ZOBNA AMBULANTA, GORAN ŠALKOVIĆ DR. DENT. MED, S.P.",BLEJSKA CESTA 10,4290 TRŽIČ,,http://ordinacija-salkovic.com/,2021-03-10T07:50:38Z
4350038,Zasebni,OE KRANJ,Zobozdravnik,240000,"ZASEBNA ZOBNA ORDINACIJA GREGOR MAVČIČ, DR. DENT. MED.",GOSPOSVETSKA ULICA 10 B,4000 KRANJ,,http://gregormavcic.si/,2021-03-10T07:50:28Z
4345943,Zasebni,OE KRANJ,Zobozdravnik,240000,"ZASEBNA ZOBNA ORDINACIJA HELENA KONOBELJ, DR. DENT. MED.",CESTA MARŠALA TITA 78,4270 JESENICE,04 583 14 00,https://www.zdravniki-zobozdravniki.net/clan/Helena-KONOBELJ-1036/#ordinacija,2021-03-10T07:50:27Z
3110913,Zasebni,OE KRANJ,Zobozdravnik,240000,"ZASEBNA ZOBOZDRAVNIŠKA ORDINACIJA ZA ODRASLE ALOJZ RENČELJ, DR.DENT.MED",GOSPOSVETSKA ULICA 10 A,4000 KRANJ,,https://www.zdravniki-zobozdravniki.net/clan/Alojz-RENCELJ-456/,2021-03-10T07:50:01Z
4351459,Zasebni,OE KRANJ,Zobozdravnik,240000,"ZASEBNI ZDRAVSTVENI ZAVOD BRUNO VOJNOVIĆ, DR.DENT.MED., ZOBOZDRAVSTVENA DEJAVNOST",KOPALIŠKA CESTA 7,4240 RADOVLJICA,,Bruno Vojnović dr.dent.med.,2021-03-10T07:50:28Z
4236460,Zasebni,OE KRANJ,Zobozdravnik,240000,"ZASEBNI ZOBOZDRAVSTVENI ZAVOD, LAPČEVIČ VLADO, DR.DENT.MED.",CESTA MARŠALA TITA 78,4270 JESENICE,,https://www.zdravniki-zobozdravniki.net/clan/Vlado-LAPCEVIC-1445/,2021-03-10T07:50:24Z
5741662,Zasebni,OE KRANJ,Zobozdravnik,240000,ZDRAVSTVENI ZAVOD ARTDENT BLED,KOLODVORSKA CESTA 3 C,4260 BLED,,http://www.artdent.si/,2021-03-10T07:50:37Z
5640045,Zasebni,OE KRANJ,Zobozdravnik,240000,ZDRAVSTVENI ZAVOD DENTOR,BAŠELJ 26 B,4205 PREDDVOR,,www.dentor.si,2021-03-10T07:50:36Z
6183191,Zasebni,OE KRANJ,Zobozdravnik,240000,ZDRAVSTVENI ZAVOD I DENT KRANJ,VREČKOVA ULICA 3,4000 KRANJ,,zobozdravstvo-vujovic.si,2021-03-10T07:50:40Z
5841869,Zasebni,OE KRANJ,Zobozdravnik,240000,ZDRAVSTVENI ZAVOD ORTODONTIJA JUŽINA DOWHYJ,CANKARJEVA ULICA 56 B,4240 RADOVLJICA,,https://www.zdravniki-zobozdravniki.net/clan/Spelca-JUZINA-DOWHYJ-1163/,2021-03-10T07:50:38Z
5775998,Zasebni,OE KRANJ,Zobozdravnik,240000,ZDRAVSTVENI ZAVOD ORTODONTIJA VALANT,SPODNJE GAMELJNE 106,1211 LJUBLJANA - ŠMARTNO,,https://www.zdravniki-zobozdravniki.net/clan/Maja-VALANT-1120/,2021-03-10T07:50:38Z
4112437,Zasebni,OE KRANJ,Zobozdravnik,240000,ZOBNA AMBULANTA ADELA GAŠPERIČ DR.DENT.MED,KRVAVŠKA CESTA 4,4207 CERKLJE NA GORENJSKEM,,https://dental-care.si/,2021-03-10T07:50:20Z
4491923,Zasebni,OE KRANJ,Zobozdravnik,240000,ZOBNA AMBULANTA FURLAN FAJFAR MOJCA DR. DENT. MED.,GOSPOSVETSKA ULICA 10 B,4000 KRANJ,,https://g.co/kgs/AA4zHw,2021-03-10T07:50:30Z
4632820,Zasebni,OE KRANJ,Zobozdravnik,240000,ZOBNA AMBULANTA KREUTZ D.O.O.,KOROŠKA ULICA 2,4280 KRANJSKA GORA,,,2021-03-10T07:50:32Z
3110930,Zasebni,OE KRANJ,Zobozdravnik,240000,"ZOBNA ORDINACIJA MILENA ŠIFRAR-KOPAČ, DR. DENT. MED.",GOSPOSVETSKA ULICA 10 A,4000 KRANJ,04 236 46 10,https://www.zdravniki-zobozdravniki.net/clan/Milena-SIFRAR-KOPAC-1565/,2021-03-10T07:50:02Z
3109808,Zasebni,OE KRANJ,Zobozdravnik,240000,ZOBOZDRAVSTVENA ORDINACIJA BARBARA LOMBAR DR.DENT.MED.,ŠOLSKA ULICA 9,4205 PREDDVOR,,https://www.zdravniki-zobozdravniki.net/clan/Barbara-LOMBAR-1150/,2021-03-10T07:50:01Z
3632577,Zasebni,OE KRANJ,Zobozdravnik,240000,"ZOBOZDRAVSTVENA ORDINACIJA DAVID BIZJAK, DR. DENT. MED.",GOSPOSVETSKA ULICA 10 A,4000 KRANJ,,www.slovenski-zobozdravniki.si/david-bizjak,2021-03-10T07:50:12Z
4493010,Zasebni,OE KRANJ,Zobozdravnik,240000,ZOBOZDRAVSTVENA ORDINACIJA NIELS UDIR DR.DENT.MED.,BELSKA CESTA 42,4205 PREDDVOR,04 255 13 82,https://www.ordinacijaudir.si/,2021-03-10T07:50:30Z
5593978,Zasebni,OE KRANJ,Zobozdravnik,240000,"ZOBOZDRAVSTVENI CENTER JAVH, D.O.O.",STARA CESTA 21,4220 ŠKOFJA LOKA,,http://www.zobozdravstvo-javh.si/,2021-03-10T07:50:36Z
7858751,Zasebni,OE KRANJ,Zobozdravnik,240000,"ŠTEFKA GLADEK, DR. DENT. MED. - ZASEBNA ZOBOZDRAVNICA",OTOKI 14,4228 ŽELEZNIKI,,http://otroska-zobna-zelezniki.si/,2021-03-10T07:50:45Z
3006622,Zasebni,OE KRŠKO,"Družinski, otroški in šolski zdravnik",230000,"ARISTOTEL, ZDRAVSTVENI CENTER D.O.O.",ULICA ILIJE GREGORIČA 18 A,8270 KRŠKO,07 49 03 000,https://www.aristotel.si/,2021-03-10T07:49:58Z
609753,Zasebni,OE KRŠKO,"Družinski, otroški in šolski zdravnik",230000,"EVA PODJETJE ZA ZDRAVSTVENO DEJAVNOST, KRŠKO D.O.O.",PLETERJE 24,8272 ZDOLE,07 488 02 26,https://eva-doo.si/,2021-03-10T07:49:51Z
6024723,Zasebni,OE KRŠKO,"Družinski, otroški in šolski zdravnik",230000,"MEDICINA ILJAŽ,STORITVE, D.O.O.",BIZELJSKA CESTA 104,8259 BIZELJSKO,"08 20 17 494, 07 49 65 032",https://www.iljaz.si/,2021-03-10T07:50:39Z
3346923,Zasebni,OE KRŠKO,"Družinski, otroški in šolski zdravnik",230000,"MEDICINA STOPAR ALOJZ DR.MED. S.P., ZASEBNA AMBULANTA SPLOŠNE MEDICINE",KRMELJ 53,8296 KRMELJ,(07) 818 41 34,https://www.zd-sevnica.si/zdravstvena-postaja-krmelj/druzinska-medicina/alojz-stopar-dr-med,2021-03-10T07:50:09Z
4108629,Zasebni,OE KRŠKO,"Družinski, otroški in šolski zdravnik",230000,"MEDICINSKI CENTER ŽELJKO HALAPIJA AMBULANTA MEDICINE DELA, PROMETA IN ŠPORTA IN SPLOŠNA AMBULANTA D.O.O. SEVNICA",TRG SVOBODE 14,8290 SEVNICA,07 81 61 529,https://www.zd-sevnica.si/druzinska-medicina/zeljko-halapija-dr-med,2021-03-10T07:50:19Z
4544865,Zasebni,OE KRŠKO,"Družinski, otroški in šolski zdravnik",230000,OBRADOVIĆ ZDRAVSTVO ZDRAVSTVENE IN DRUGE STORITVE D.O.O.,CANKARJEVA ULICA 3 A,8270 KRŠKO,074 880 227,https://www.obradovic.si/,2021-03-10T07:50:31Z
4676740,Zasebni,OE KRŠKO,"Družinski, otroški in šolski zdravnik",230000,"SEVER MELITA, DR.MED.,SPEC.SPL.MED., ORDINACIJA DRUŽINSKE MEDICINE",LJUBLJANSKA CESTA 16,8311 KOSTANJEVICA NA KRKI,(07) 49 88 323,https://www.zdravniki-zobozdravniki.net/clan/Melita-SEVER-1170/,2021-03-10T07:50:32Z
4344627,Zasebni,OE KRŠKO,"Družinski, otroški in šolski zdravnik",230000,SPLOŠNA MEDICINA JURIJ PESJAK D.O.O.,DROŽANJSKA CESTA 90,8290 SEVNICA,(07) 816 15 37,https://www.zd-sevnica.si/druzinska-medicina/jurij-pesjak-dr-med,2021-03-10T07:50:27Z
4224522,Zasebni,OE KRŠKO,"Družinski, otroški in šolski zdravnik",230000,"ZASEBNA ORDINACIJA DRUŽINSKE MEDICINE MARJETKA BLAŽEVIĆ, DR.MED.,SPEC.SPL.MED.",ČERNELČEVA CESTA 8,8250 BREŽICE,074 994 111,https://www.blazevic.si/,2021-03-10T07:50:23Z
4107853,Zasebni,OE KRŠKO,"Družinski, otroški in šolski zdravnik",230000,ZASEBNA PEDIATRIČNA ORDINACIJA DOMAGOJ PUŽEVSKI DR.MED.SPEC.PEDIATRIJE,CESTA KRŠKIH ŽRTEV 132 C,8270 KRŠKO,(07) 48 80 237,http://domagojpuzevski.xp3.biz/domagoj/,2021-03-10T07:50:18Z
3200456,Zasebni,OE KRŠKO,"Družinski, otroški in šolski zdravnik",230000,ŽNIDARŠIČ KSENIJA - ZASEBNA ORDINACIJA ZA SPLOŠNO MEDICINO,ČERNELČEVA CESTA 8,8250 BREŽICE,074 963 451,http://ordinacija.spisarna.si/,2021-03-10T07:50:07Z
3194280,Zasebni,OE KRŠKO,Fizioterapija,230000,VODEB METOD - FIZIOTERAPIJA VODEB,CESTA 4. JULIJA 84 A,8270 KRŠKO,074 925 250,https://vodeb.si/,2021-03-10T07:50:07Z
8146535,Zasebni,OE KRŠKO,Lekarna,230000,LEKARNA NA VIDMU D.O.O.,CESTA 4. JULIJA 46,8270 KRŠKO,07 49 03 111,https://www.lekarnanavidmu.si/,2021-05-02T23:11:11Z
775599,Zasebni,OE KRŠKO,Lekarna,230000,"LEKOS LEKARNA, KOZMETIKA, TRGOVINA D.O.O. SEVNICA",DROŽANJSKA CESTA 68,8290 SEVNICA,078 163 170,https://www.lekos.si/sl/lekos/lekarna-pod-sv-rokom/,2021-03-10T07:49:54Z
3960117,Zasebni,OE KRŠKO,Patronaža,230000,DANICA LIPAR - PARTONAŽA IN ZDRAVSTVENA NEGA,ČRNEČA VAS 6,8311 KOSTANJEVICA NA KRKI,040 640 965,http://patronaza.si/clanice/oe-zzzs-krsko/danica-lipar,2021-03-10T07:50:16Z
3639848,Zasebni,OE KRŠKO,Patronaža,230000,KOSTEVC ŽELJKA - PATRONAŽA IN ZDRAVSTVENA NEGA,AŠKERČEVA ULICA 2,8270 KRŠKO,041 517 088,http://patronaza.si/clanice/oe-zzzs-krsko/kostevc-eljka,2021-03-10T07:50:13Z
3960057,Zasebni,OE KRŠKO,Patronaža,230000,KOSTREVC MAJDA - PATRONAŽA IN ZDRAVSTVENA NEGA,DOLGA RAKA 19,8274 RAKA,041 426 870,https://www.nega-kostrevc.si/,2021-03-10T07:50:16Z
3640052,Zasebni,OE KRŠKO,Patronaža,230000,MOLAN SLAVICA - PATRONAŽA IN ZDRAVSTVENA NEGA,DOLENJA VAS PRI ARTIČAH 8 A,8253 ARTIČE,031 324 975,http://www.patronaza.org/,2021-03-10T07:50:13Z
4109945,Zasebni,OE KRŠKO,Patronaža,230000,PATRONAŽA IN ZDRAVSTVENA NEGA ANA JANC VIŠ.MED.SES.,PONIKVE PRI STUDENCU 24,8293 STUDENEC,031 741 225,http://patronaza.si/clanice/oe-zzzs-krsko/ana-janc,2021-03-10T07:50:20Z
4669538,Zasebni,OE KRŠKO,Patronaža,230000,"PATRONAŽA IN ZDRAVSTVENA NEGA BARBARA CEMIČ OSTRELIČ, DMS",VELIKI PODLOG 20,8273 LESKOVEC PRI KRŠKEM,041 358 268,http://patronaza.si/clanice/oe-zzzs-krsko/barbara-cemi-ostreli,2021-03-10T07:50:32Z
4110163,Zasebni,OE KRŠKO,Patronaža,230000,PATRONAŽA IN ZDRAVSTVENA NEGA DOROTEJA ZIDAR VIŠ.MED.SR.,ŽUPEČA VAS 9,8263 CERKLJE OB KRKI,041 356 875,http://patronaza.si/clanice/oe-zzzs-krsko/doroteja-zidar,2021-03-10T07:50:20Z
4110132,Zasebni,OE KRŠKO,Patronaža,230000,PATRONAŽA IN ZDRAVSTVENA NEGA JOŽICA HABINC VIŠ.MED.SES.,LUKOVEC 1 C,8294 BOŠTANJ,031 518 285,http://patronaza.si/clanice/oe-zzzs-krsko/joica-habinc,2021-03-10T07:50:20Z
4106216,Zasebni,OE KRŠKO,Patronaža,230000,PATRONAŽA IN ZDRAVSTVENA NEGA MANČA OČKERL DIPL.MED.SR.,BORŠT 19,8263 CERKLJE OB KRKI,041 356 875,http://patronaza.si/clanice/oe-zzzs-krsko/mana-okerl,2021-03-10T07:50:18Z
4664879,Zasebni,OE KRŠKO,Patronaža,230000,"PATRONAŽA IN ZDRAVSTVENA NEGA ZDENKA KERNULC, DIPL.MED.SES.",DALMATINOVA ULICA 13,8250 BREŽICE,031 363 925,http://patronaza.si/clanice/oe-zzzs-krsko/zdenka-kernulc,2021-03-10T07:50:32Z
4109794,Zasebni,OE KRŠKO,Patronaža,230000,RADEJ POLONCA DIPL.M.S. PATRONAŽA IN ZDRAVSTVENA NEGA,KIDRIČEVA ULICA 12,8270 KRŠKO,031 673 923,http://patronaza.si/clanice/oe-zzzs-krsko/polona-radej,2021-03-10T07:50:20Z
3859387,Zasebni,OE KRŠKO,Patronaža,230000,VIDENIČ IRENA DIPL. M.S. - PARTONAŽA IN ZDRAVSTVENA NEGA,KOCBEKOVA ULICA 28,8250 BREŽICE,031 548 143,http://patronaza.si/clanice/oe-zzzs-krsko/irena-videni,2021-03-10T07:50:15Z
4111263,Zasebni,OE KRŠKO,Specialist,230000,OKULISTIKA MEH D.O.O.,SREMIČ 15,8270 KRŠKO,041 371 234,http://www.okulistika.si/,2021-04-14T23:11:16Z
4243928,Zasebni,OE KRŠKO,Specialist,230000,SPE VIVIMUS SPECIALISTIČNE DEJAVNOSTI D.O.O.,POT NA POLŠCO 21,8270 KRŠKO,074 926 067,https://www.preskar.com/,2021-04-13T23:11:34Z
18409,Zasebni,OE KRŠKO,Zdravilišče,230000,TERME ČATEŽ D.D. ČATEŽ OB SAVI,TOPLIŠKA CESTA 35,8250 BREŽICE,07 493 67 00,https://www.terme-catez.si/si/catez/zdravstveni-center/kako-na-zdravljenje-v-terme-catez,2021-03-10T07:49:43Z
4343942,Zasebni,OE KRŠKO,Zobozdravnik,230000,DENS BARLIČ ZOBOZDRAVSTVO D.O.O.,PLETERŠNIKOVA ULICA 1,8250 BREŽICE,(07) 499 22 08,https://www.dens-barlic.si/,2021-03-10T07:50:26Z
4106949,Zasebni,OE KRŠKO,Zobozdravnik,230000,DENTALCARE PREVENTIVNA IN OTROŠKA ZOBOZDRAVSTVENA DEJAVNOST D.O.O.,CESTA KRŠKIH ŽRTEV 132 C,8270 KRŠKO,(07) 488 02 72,http://www.dentalcare.si/,2021-03-10T07:50:18Z
5738161,Zasebni,OE KRŠKO,Zobozdravnik,230000,DENTALNI CENTER TATALOVIČ ZOBOZDRAVSTVO D.O.O.,CESTA KRŠKIH ŽRTEV 112,8270 KRŠKO,07 49 22 012,http://www.tatalovic.si/,2021-03-10T07:50:37Z
3444933,Zasebni,OE KRŠKO,Zobozdravnik,230000,GROBOLJŠEK ROMAN - ZASEBNA ZOBNA ORDINACIJA,TRG SVOBODE 9,8290 SEVNICA,07 814 12 42,https://www.zdravniki-zobozdravniki.net/clan/Roman-GROBOLJSEK-741/,2021-03-10T07:50:10Z
6514922,Zasebni,OE KRŠKO,Zobozdravnik,230000,IMJPERIO PARODONTOLOGIJA IN IMPLANTOLOGIJA D.O.O.,RAVNI 16,8270 KRŠKO,051 203 283,www.pio.si,2022-04-05T23:11:41Z
2929862,Zasebni,OE KRŠKO,Zobozdravnik,230000,NIKOLIČ LILJANA - ZASEBNA ZOBNA ORDINACIJA - NIKOLIĆ LILJANA,ULICA STANKA ŠKALERJA 29,8250 BREŽICE,(07) 499 36 75,https://www.zobozdravnik-brezice.si/,2021-03-10T07:49:57Z
4108936,Zasebni,OE KRŠKO,Zobozdravnik,230000,ORTHOSAN ORTODONTSKA DEJAVNOST D.O.O.,CESTA KRŠKIH ŽRTEV 132 C,8270 KRŠKO,082 003 679,www.slovenski-zobozdravniki.si/angela-ivancic,2021-04-20T23:11:20Z
6702552,Zasebni,OE KRŠKO,Zobozdravnik,230000,"ORTO D, ČELJUSTNA IN ZOBNA ORTOPEDIJA, D.O.O.",SAVSKA POT 21 A,8250 BREŽICE,,https://www.zdravniki-zobozdravniki.net,2021-09-20T23:11:10Z
4108507,Zasebni,OE KRŠKO,Zobozdravnik,230000,SONJA ĐUKEZ DR.DENT.MED. ZASEBNA ZOBNA ORDINACIJA,TRG SVOBODE 14,8290 SEVNICA,078 161 508,http://www.slovenski-zobozdravniki.si/sonja-dukez,2021-04-13T23:11:33Z
3360420,Zasebni,OE KRŠKO,Zobozdravnik,230000,ZAGODE PAVEL - PRIVATNA SPECIALISTIČNA ZOBNA AMBULANTA,TRG SVOBODE 14,8290 SEVNICA,07 816 15 21,https://www.zdravniki-zobozdravniki.net/clan/pavel-zagode-329/,2021-03-10T07:50:09Z
3121321,Zasebni,OE KRŠKO,Zobozdravnik,230000,ZASEBNA ZOBNA AMBULANTA BORIS FEKONJA DR.DENT.MED.,ŠOLSKA ULICA 1,8270 KRŠKO,(07) 490 17 90,https://www.zdravniki-zobozdravniki.net/clan/Boris-FEKONJA-217/,2021-03-10T07:50:02Z
816758,Zasebni,OE KRŠKO,Zobozdravnik,230000,ZOBOZDRAVSTVO DRGANC - ŠTORMAN D.O.O.,CESTA KRŠKIH ŽRTEV 43,8270 KRŠKO,"Kostanjevica na Krki: 07 49 87 448, Raka: 07 81 44 049",http://www.drganc-storman.si/,2021-03-10T07:49:54Z
4106003,Zasebni,OE KRŠKO,Zobozdravnik,230000,ĐURĐICA KIRIN DR.DENT.MED. ZASEBNA ZOBOZDRAVSTVENA ORDINACIJA,TRG SVOBODE 14,8290 SEVNICA,(07) 816 15 19,https://www.zdravniki-zobozdravniki.net/clan/Durdica-KIRIN-865/,2021-03-10T07:50:18Z
3275353,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,AHLIN DRAGOTIN - SPLOŠNA AMBULANTA,NOVI TRG 26 A,1241 KAMNIK,01 839 15 98,https://www.zdravniki-zobozdravniki.net/clan/Dragotin-AHLIN-96/,2021-03-10T07:50:09Z
4224371,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,"ALENKA NADLER ŽAGAR, DR. MED. SPLOŠNA MEDICINA",MAJNIKOVA ULICA 1,1310 RIBNICA,(01) 836 12 68,https://www.zdravniki-zobozdravniki.net/clan/Alenka-NADLER-ZAGAR-937/,2021-03-10T07:50:23Z
4221509,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,AMBROŽ MIHELČIČ MAJDA - ZASEBNA ZDRAVNICA,NOVI TRG 26,1241 KAMNIK,,https://www.zdravniki-zobozdravniki.net/clan/Majda-AMBROZ-MIHELCIC-950/,2021-03-10T07:50:22Z
4671180,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,AMBULANTA DRUŽINSKE MEDICINE EMIR ČOLIĆ DR.MED.SPEC.,LITIJSKA CESTA 161,1000 LJUBLJANA,05 907 57 50,https://zdravniki-zobozdravniki.net/Clan/Emir-COLIC-1202,2021-03-10T07:50:32Z
7651182,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,AMBULANTA DRUŽINSKE MEDICINE NELI GROSEK,ULICA VLADIMIRJA DOLNIČARJA 11,1356 DOBROVA,040 314 410,https://www.grosek.net/,2021-03-12T00:11:38Z
7725009,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,"AMBULANTA KUS, AMBULANTA DRUŽINSKE MEDICINE, D.O.O.",PRIJATELJEVA ULICA 2,1000 LJUBLJANA,051 36 33 66,www.ambulantakus.si,2021-03-12T00:11:38Z
6527879,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,ANDREJA BORINC BEDEN - ZASEBNA ZDRAVSTVENA DELAVKA,ZORANINA ULICA 3,1234 MENGEŠ,01 729 10 30,https://ezdravnik.si/zdravnik/andreja-borinc-beden/,2021-03-10T07:50:42Z
3122986,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,BANKO MILAN - ZASEBNA SPLOŠNA AMBULANTA,MESTNI TRG 2,1230 DOMŽALE,01 724 52 34,https://ezdravnik.si/zdravnik/milan-banko/,2021-03-10T07:50:03Z
579548,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,"BARSOS-MC, ZDRAVSTVENE STORITVE D.O.O.",GREGORČIČEVA ULICA 11,1000 LJUBLJANA,,https://barsos.si/,2021-03-10T07:49:51Z
3208966,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,BENEDIČIČ NIKOLAJ - ORDINACIJA SPLOŠNE MEDICINE,PARTIZANSKA POT 8 A,1270 LITIJA,01 898 04 90,https://www.zdravniki-zobozdravniki.net/clan/Nikolaj-BENEDICIC-620/,2021-03-10T07:50:07Z
3236185,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,BERNOT MARTINA - ZASEBNA AMBULANTA ZA OTROKE IN MLADINO,NOVI TRG 26,1241 KAMNIK,01 831 86 37,www.zdravniki-zobozdravniki.net,2021-03-10T07:50:08Z
3155933,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,BLAHA JASNA - ORDINACIJA SPLOŠNE MEDICINE,TBILISIJSKA ULICA 59,1000 LJUBLJANA,01 256 15 73,https://www.zdravniki-zobozdravniki.net/clan/Jasna-BLAHA-29/,2021-03-12T00:11:27Z
5807207,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,"CASERMAN, ZASEBNA PEDIATRIČNA AMBULANTA, D.O.O.",CESTA 6. MAJA 11,1360 VRHNIKA,01 755 48 32,moj-pediater.si,2021-03-10T07:50:38Z
3446567,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,DOBNIKAR MARTA - ORDINACIJA SPLOŠNE MEDICINE,METELKOVA ULICA 15,1000 LJUBLJANA,01 438 59 50,http://www.zasebnizdravnik.si/marta-dobnikar/#ordinacija,2021-03-10T07:50:11Z
7139250,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,DRUŽINSKA MEDICINA DR. ANJA ČERNE - ZASEBNA ZDRAVNICA,VIDEM 17,1262 DOL PRI LJUBLJANI,068 696 622,http://www.medicina-cerne.si/,2021-03-10T07:50:43Z
4348356,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,"ERNA SAJOVIC ROGLIČ, DR. MED., SPEC. SPL. MED., ZASEBNA AMBULANTA DRUŽINSKE MEDICINE, CESTA ZMAGE 1, 1410 ZAGORJE OB SAVI",CESTA ZMAGE 1,1410 ZAGORJE OB SAVI,,ezdravnik.si/zdravnik/erna-sajovic/,2021-03-10T07:50:27Z
303793,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,ESKULAP DRUŽBA ZA ZDRAVSTVENE STORITVE D.O.O.,REDELONGHIJEVA ULICA 12,1000 LJUBLJANA,01 281 13 76,www.eskulap.si,2021-03-10T07:49:50Z
3236168,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,FTIČAR TEREZIJA - ZASEBNA AMBULANTA ZA OTROKE IN MLADINO,NOVI TRG 26,1241 KAMNIK,01 831 86 39,https://ambulanta-fticar.eu/,2021-04-11T23:11:32Z
3089360,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,GABRIEL IGOR - SPLOŠNA AMBULANTA PODPEČ,JEZERO 1,1352 PRESERJE,(01)363 30 56,https://www.zdravniki-zobozdravniki.net/clan/Igor-GABRIEL-792/,2021-03-10T07:49:59Z
5783502,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,"GALENIA, AMBULANTNA DIAGNOSTIKA IN ZDRAVLJENJE, D.O.O.",ČUČKOVA ULICA 17,1000 LJUBLJANA,01 363 41 76,http://www.galenia.si/,2021-03-10T07:50:38Z
3416705,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,GROSEK PŠENIČNIK MARJANA - ORDINACIJA SPLOŠNE MEDICINE,DUNAJSKA CESTA 22,1000 LJUBLJANA,,https://www.zdravniki-zobozdravniki.net/clan/marjana-grosek-psenicnik-558/,2021-03-10T07:50:09Z
3221804,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,GRUJIČIĆ DRAGAN - AMBULANTA SPLOŠNE MEDICINE,KOPITARJEV TRG 1,1217 VODICE,(01) 832 40 88,https://www.zdravniki-zobozdravniki.net/clan/Dragan-GRUJICIC-384/,2021-03-10T07:50:07Z
3209012,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,HOSTNIK BOŠTJAN - SPLOŠNA AMBULANTA,TBILISIJSKA ULICA 59,1000 LJUBLJANA,,www.zdravniki-zobozdravniki.net/clan/Bostjan-HOSTNIK-709/,2021-03-10T07:50:07Z
6161950,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,IGOR GOSTIČ - AMBULANTA SPLOŠNE MEDICINE CS ČRNUČE,CESTA CENETA ŠTUPARJA 141,1231 LJUBLJANA - ČRNUČE,041 401 108,,2021-03-10T07:50:40Z
3208983,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,JEREB MATJAŽ - AMBULANTA SPLOŠNE MEDICINE,METELKOVA ULICA 15,1000 LJUBLJANA,01 439 86 40,https://www.zdravniki-zobozdravniki.net/clan/Matjaz-JEREB-1135/,2021-03-10T07:50:07Z
3156038,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,JEZERC KRIŽANIČ TATJANA - ORDINACIJA SPLOŠNE MEDICINE,KOČEVSKA CESTA 25,1291 ŠKOFLJICA,01 366 31 20,www.ordinacija.jezerc,2021-03-10T07:50:05Z
5736663,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,"JUVENTINA CLINIC, SPECIALISTIČNA ZUNAJBOLNIŠNIČNA ZDRAVSTVENA DEJAVNOST D.O.O.",VILHARJEV PODHOD 7,1000 LJUBLJANA,,www.juventina.si,2021-03-10T07:50:37Z
5827275,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,KATARINA PLANINEC - AMBULANTA DRUŽINSKE MEDICINE,NOVA POT 5,1351 BREZOVICA PRI LJUBLJANI,01 363 41 77,www.ambulanta-brezovica.si,2021-03-10T07:50:38Z
4491420,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,"KLINIKA DOKTOR 24, ZASEBNA ZDRAVSTVENA ORDINACIJA, D.O.O.",SAVSKA CESTA 3,1000 LJUBLJANA,,,2021-03-10T07:50:30Z
3156041,Zasebni,OE LJUBLJANA,"Družinski, otroški in šolski zdravnik",250000,KMET JANEZ - ORDINACIJA SPLOŠNE MEDICINE,TBILISIJSKA ULICA 89,1000 LJUBLJANA,(01) 423 81 30,https://www.zdravniki-zobozdravniki.net/clan/Janez-KMET-221/,2021-03-10T07:50:05Z
